,id,sen_off_peak_var,sen_peak_var,sen_mid_peak_var,sen_off_peak_fix,sen_peak_fix,sen_mid_peak_fix
253,4ec5fe651bff2ca88843133f6b3d5a53,-32493.901730746977,inf,inf,1573.5284522114116,inf,inf
254,1cf38abc3d479e1fd89d01f8596b58b3,-319572.8155339813,inf,inf,-1371500000.21434,inf,inf
255,05c509cd5bbbdab1985886374259b42f,-0.0,-0.0,0.0,0.0,0.0,0.0
256,1c55c6785645c643d564dd59ff96204b,-0.0,,,0.0,,
257,1d5f36eca170de378f4d117a8ff88b13,-17853061.14600692,-47958584.71074374,46735479.86577187,854870.4359803211,1424784.0599672743,2137176.0899508726
258,b0c7cb1200cc3415633fc8dbf38779f4,-108553.87185300083,-261133.75430539603,379079.16666666674,5584.425309792133,9307.375516320695,13961.063274480788
259,ab878f5a787fc3140de85b911641c849,-243688.6304909565,-655482.1894005217,432727.27272727224,9261.973684533294,15436.622807556276,23154.93421133399
260,e57790d468b55a9ee37aaf0a8ccf1046,-470863.16821971256,inf,inf,5400.475197267656,inf,inf
261,81d47fd97b2de6ee431993377a8b0407,-1460508.474576272,-3168787.0784234703,11310203.045686148,inf,inf,inf
262,7082a8969504199f0930a198f9516614,-0.0,,,0.0,,
263,207dbcdd7a9ffa51f42562bce7710d6b,-307444.7471995152,-720887.3639375307,22237007.29927036,18699.682535005264,31166.137558343697,46749.20633751469
264,79929e3772a798c11313212baaca82f6,-0.0,,,0.0,,
265,3d6ff667d8c0b51329e40835c8124926,-0.0,,,0.0,,
266,643a00ea2a7026974218f0e4c26948a1,24761.003438991236,28425.707727620495,36077.296562439304,1401.0975749566855,1553.8442039692347,1643.4267953253543
267,d997a45fc29f1c98891bcce4e25ba400,-74915.25423728813,-132489.01443816692,-1729959.0163934345,5181.946971315045,8636.578285525515,12954.867428288037
268,bac4c08b69328cf2fec32431977ffb99,-0.0,-0.0,,,,
269,d401cd0d5f278cdf4c674100903fe77a,-242082.10180624036,inf,inf,338.48243201147244,inf,inf
270,06389c453a13410620a586b71d04231f,-1279534.5830640008,538330.1604568943,inf,11134.28597785571,inf,inf
271,d7d41355efdf7b0ab2ce25bc100bf9d1,-288943.8943894394,inf,inf,7145.818777791605,inf,inf
272,88db920dddadc87b97d065faeed37163,-36194987.40554153,-74468978.62232786,275232114.9241811,2116837.4299329785,3528062.3832218098,5292093.574832619
273,5aff1ab4cf8c55dd7c0f266624e97e55,-159390.17169923,-375860.3839441527,368402.32637700875,6609.8028672513,11016.33811208606,16524.507168128788
274,ab250252dfaded1c9a54834f9c829b43,-36783161.15505579,-80209000.41562742,-863457964.2060254,2369114.4985500947,3948524.164250359,5922786.24637543
275,3629db4e6e54edf39046a46ff9e6ebb9,-0.0,,,0.0,,
276,57bf98e6bdb130b4e7da6931ab274128,-0.0,,,0.0,,
277,ed37cfa026c212660ce235b69eef578b,-1540444.6085672055,-3622372.3515110724,3585015.4692334025,64013.57512724177,106689.29187874171,160033.93781810967
278,be7a29e877b8d8c0d01dc36599916fa1,-209838.7666235144,-387019.7525504667,1508460.2368865057,10944.317180183749,18240.528633640508,27360.79295046027
279,b624cf07d52ba3329962f9b83d1da1fc,-0.0,,,-0.0,,
280,d8f29ddac0208cc97fb6b62df6c522b8,-286997.61083090043,inf,inf,6081.265032726106,inf,inf
281,adb6d4057b3591b01bdd712254023960,-0.0,-0.0,0.0,0.0,0.0,0.0
282,864b3f5ca8d44346b79d93e4a07dd395,-41333.963056255205,-85042.10753616937,314309.65682362224,2417.3866713806874,4028.977785634684,6043.466678451916
283,2c682f10f5d27dc83fa5ad3f67666205,4214.6302542342155,inf,inf,-290525000.04540366,inf,inf
284,98f33082dac5aa76ed32584923c2312b,-0.0,,,0.0,,
285,afcb81c3b8b43af67a944296eed23801,-694961.2403100787,-1869331.016507386,1234069.4006309134,26413.676774967305,44022.794624947746,66034.19193742043
286,1e1018feeef533923a964e7fe7879cbb,-0.0,,,0.0,,
287,9c9d8de40aee618b75f36e9b0f0586b6,-0.0,0.0,,-0.0,,
288,01cd7f3d796d527b174d1a79c55cf9de,-0.0,-0.0,,-0.0,,
289,2b1abfdb966d85ef562f684f3d209747,-5153497.631734745,-12152541.012216378,11911402.668491239,213712.06931686652,356186.7821947956,534280.1732921838
290,0580216fd8b3a562087d52673f6ba63d,-2589201.451905631,-13088532.110091615,2602320.632346976,3566624993.5178437,-4863579542.287609,-2229140624.7984085
291,e35758bb4566f7ab407f38e310668db0,-280411.48570696055,-753267.9063360872,734057.0469798666,13427.136505036538,22378.5608417287,33567.84126259244
292,ba9981f5691f6029428e7322acc036e5,-443747.1985656662,inf,inf,inf,inf,inf
293,419726a1207fa6716b75bd1360fedb95,-0.0,0.0,,-0.0,,
294,9635ef3c7f615d2ef426bb7aa0812653,-0.0,,,0.0,,
295,a33668b7d0d8d86f38ad983c0cad6095,-4149362.531529462,365627.0458127349,524493.3431238044,-11978.279319050842,2176.9014181615826,3232.9411323811996
296,8ba4d1d2cba67543cf90e5c6c7758375,-96959.83974053327,-156590.66399630232,-427790.404040386,282341666.1535253,-385011363.3856622,-176463541.65070826
297,ce03382a47bfa8a90441b05c72762276,-3389730.0158814155,inf,inf,72035.58579538221,inf,inf
298,e8c853eaea49da3fed4a8e4906fea042,-0.0,,,0.0,,
299,93a8d3a28204f980249ca9275a8ffa49,-0.0,0.0,,0.0,,
300,5e9453efdf0cd4bc9e755aade599f31b,-856549.1183878843,1852572.6392251807,inf,17214.932264139607,inf,inf
301,339897010c78c9da217ea215b1b627c9,-701475.7281553415,inf,inf,-3010500000.470485,inf,inf
302,cda5d3f52450ec6d10f244b11622b246,-80206.58076882112,-152566.3358314767,731992.2254616118,4623.375539236121,7705.62589872726,11558.43884809068
303,c46f06993c3aa1f098d55eb9e26979bd,-221058.02047781556,-407712.1771217712,1589111.6751269002,11529.46679139346,19215.777985656747,28823.666978484594
304,4f39917c09dce904aa2a5a9f9daa6739,-151827.8301886796,inf,inf,inf,inf,inf
305,608636857f50c427bcb90e22b64510a4,-0.0,,,,,
306,270cb51ba394bc391d514f0371ba3d8f,-0.0,,,0.0,,
307,138f1385c773283da62fc015bbd61bbd,-0.0,,,0.0,,
308,79eeee5fd7697ae9af54a18b9b16ed10,-141909.2689295034,inf,inf,199.65752267263795,inf,inf
309,f34ae043c2954b058e5f171d24774def,-1513243.0841671517,inf,inf,28923.583689394,inf,inf
310,20f837f8823041630e9f9d528ca6488a,-0.0,,,0.0,,
311,d476df103a55ac71c31873ed0b25b4c4,-329847.46282385435,-584275.6279701281,-1433918.6937687485,26413.61539349125,44022.69232248766,66034.03848373028
312,a8b411564cc4c621e3f4d9ec63db7b5f,-1298051.8401595196,-2493560.485157992,-8812549.351381855,inf,inf,inf
313,bf67992dd821943ef1b882426e8fbee0,-170665.5426390984,-301825.17263025726,-3941045.0819671946,11805.069618869766,19675.11603145061,29512.67404717538
314,fa20641a952950cca22900332f2e3f68,-611318.5503099661,1919064.3712574993,inf,-2136558333.6672378,inf,inf
315,e6d3e167553eacb547df384439ce933a,-0.0,,,0.0,,
316,78f8326adda49da8c2a0cc69625b9dea,-0.0,,,-0.0,,
317,1b926dc32299e37644a16e2bdf363752,-0.0,,,-0.0,,
318,8cf3c50b357c9ca71905e95665096448,-385561.96304578066,-711117.8641198176,2771675.1269035474,20109.308132553888,33515.513554258185,50273.27033138637
319,68226599436b07c6c3aedb3a05e0b65a,-353051.0948905109,-603307.1988595756,10817124.600635353,inf,inf,inf
320,bac5d7507310eef3dabe2c72650061d6,-1477246.3768116024,inf,inf,inf,inf,inf
321,3e6d8879f9ed9f88f99d28bd98d5ca29,227329.78170478187,-33189.09587585841,-47614.68014750908,902.1124114575986,-143.7600772997376,-215.64009468645344
322,59444f3e7175aea4e989e6e133c26774,-663965.6389738758,inf,inf,15869.102502660728,inf,inf
323,85dd44cbe74cfb9d2e31d561826974f9,-0.0,-0.0,0.0,0.0,0.0,0.0
324,a43b295250f53ee3276f293e8ad6d300,-120428.983913103,-265982.38688126294,333922.98894395726,243299999.55781484,-331772727.0566923,-152062499.98624825
325,38f6db63f2240230f9607710b0ee6b5c,-0.0,-0.0,-0.0,0.0,0.0,0.0
326,4be3593dd7f973c0778a8f0a284f7ed5,-11424350.603264665,inf,inf,181089.196237123,inf,inf
327,af5e2ce18d911e5ca4b7771ba39d232e,-14742680.059841882,133167953.6679525,inf,388015.8939086129,inf,inf
328,20411910a7b41d0903ee09eaaed9dc4e,-10084686.758424312,-19108304.856115077,57976630.28649406,23609372179.31341,-32194598463.884865,-14755857637.554447
329,74ef44510691008486fe23dd95b111ec,-975972.6962457333,-2302926.9647320146,3632431.011826555,50902.67598682838,84837.79331138496,127256.68996707512
330,5384482b63482b95c0b5b60752612737,-178767.31031792497,inf,inf,5155.507855829867,inf,inf
331,eb3f3d81124e6bee0efd8648fc60f0cb,-59657453.218783066,-140769058.5948345,222036522.12001815,3111484.596932301,5185807.661554099,7778711.492331007
332,26f2544258632b6245d69a97da910d17,-0.0,0.0,,-0.0,,
333,32ab5dfda3270f67348e8e9ff0f26499,-1563769.5779134622,inf,inf,33135.10947312078,inf,inf
334,ea52cb9750b4ba0ef85b3ae7c7791241,-341147.39090631704,-825860.6254617071,7763472.222222439,inf,inf,inf
335,11c698281c4679760ee8d38693f1a2bc,-0.0,0.0,,0.0,,
336,3421cae34139affe00a05050b735e4d7,-0.0,,,0.0,,
337,4042ca74ce1d66b22fdf473911550d23,-47536.782939329205,-89621.31837307145,-280126.64393570396,1158.8935558989122,1334.0819595374476,1443.162436401482
338,1cdf8092f472c650857e2692598eb947,-4367666.578178931,inf,inf,92547.59285134179,inf,inf
339,bae05c764a6fe28c7d926ca84dec9856,-530199.5335579164,-1498930.402930405,1246825.1066422937,inf,inf,inf
340,84194d2387503e40042ded8bd1b737da,-0.0,,,0.0,,
341,8acd87fb84af73e4991b5c6c74a3dd58,-59532.0388349516,inf,inf,-255491666.7065953,inf,inf
342,081d1fad9678beb877773d612b2a38de,-11873929.471032402,25681325.665859554,inf,238642.3465565091,inf,inf
343,fd5353fb6e668ce0dc6f1db52e82c346,-434491.56580577575,-947448.0465502888,-10199373.601792175,27984.551510106186,46640.919183512684,69961.37877526776
344,0ea1b04911beee36e66c68e004991459,-0.0,-0.0,0.0,0.0,-0.0,-0.0
345,c5ac670d5517a5fa40679456cc964ea4,-0.0,,,0.0,,
346,395a6f41bbd1a0f23a64f00645264e78,-1238619.4979992718,-11312176.079734381,1289027.0679538152,41800.355521507976,69667.25920251684,104500.88880377336
347,22c99d0343c03cba38d12220fa1dae22,-42418.56540084388,-72293.97382424852,-470215.15434985945,3085.4012752614485,5142.335458769343,7713.503188153873
348,7f809a07655ceeeabc7f2c7c364a8c6e,-959685.2517985615,-3800011.8694361886,1479782.7594176114,inf,inf,inf
349,cb39edd54925bd0092554373c1622965,-270359.45108455035,-416547.53785295296,-2132479.050279326,848252776.2361223,-1156708332.5801387,-530157986.06316644
350,94b207bb37db827c04e507a324b73791,-105948.74384547428,inf,inf,-699350000.1092955,inf,inf
351,c194b2f7b2342b1fd45a045712785a85,-27453474.548440136,inf,inf,38385.81523783489,inf,inf
352,710145145f365dc43edd8db69a37d88d,-238111.36771875815,-640386.4734299522,621305.6578506855,11391.419851751098,18985.699752919463,28478.54962937868
353,0e18e5be3b617e3df09f43b21c2ad134,-17364605.61497329,20013443.7596303,inf,15483.23891087432,inf,inf
354,5c908bbcaf4c7404a3ab0a27b1fa1353,-0.0,,,-0.0,,
355,6e8203acfe0bbd0b2f4b56bb61bbaf9c,-0.0,,,,,
356,783450116ae9dac82a9ba46fbfb85855,-0.0,,,,,
357,9c4bde81b5b4913b46c28986b39be5ae,-309204.6643743453,-763199.2619926461,643518.9794648396,inf,inf,inf
358,e96889a876b9c5956cfc4be6947ee38f,-1886.0201511334994,-3880.3714100626244,14341.580207501947,110.30251246657429,183.83752077763316,275.75628116644475
359,42f7698e2ca9b1cd0ca7357fd93be6d6,-53787.539220080755,inf,inf,-200000000.0312563,inf,inf
360,bc4be960c7f6d68c3cac54bd60e9ba57,-0.0,,,0.0,,
361,211d0b2012d921aad796e4cd4cc94067,-0.0,-0.0,-0.0,0.0,0.0,0.0
362,d24dc7660a59fbb32adaaae3f792be3b,-0.0,,,-0.0,,
363,6b2f0b6e87aaa8d4320cd63eea857227,-0.0,-0.0,0.0,0.0,-0.0,-0.0
364,d4c0bcf96fbd8278e102971d174aa48e,-456924.5565291726,-3112008.733624485,623672.6954492414,inf,inf,inf
365,ae50d262d91a29d0f5de5dc61e4e8a3a,-70629.1478630211,inf,inf,1496.5788946713667,inf,inf
366,e15270d5812f8fb2e776046252f31c2d,-127477.83251231561,inf,inf,178.24121012818904,inf,inf
367,d89ecb8a0b875c931bcb094b2f32b006,-41430960.548885,-105968741.43131348,538256267.4094734,465858.2603207275,505572.5114066074,528081.9089108589
368,9378157cdc976cc92a6588c0be502017,-259310.4524180979,inf,inf,inf,inf,inf
369,74d2a76978de06c793da3360d3cdc0a1,-239893.223385136,-507412.79069767403,1472517.845554834,inf,inf,inf
370,50a03ac7384bd74d5e2ab8be59557efb,-1338920.6511985639,-3596735.537190078,3505006.7114094,64112.46068516256,106854.10114194304,160281.15171291164
371,bab7e72ef63019220275a9555c993d5c,-645071.8501411346,-1734882.677708766,1683190.4921325725,30860.70333350422,51434.50555584299,77151.75833376308
372,13f8bcf0ad9728be97d80f321191363d,-0.0,0.0,,0.0,,
373,722d96fbcd18fdfffa9cb4a73948b77f,-0.0,-0.0,,0.0,,
374,12ebea6468d6bdcfd95bb3ce6e715392,-141451.87338501317,-380482.1894005215,251181.5314023513,5376.219343021616,8960.365571703149,13440.548357554479
375,f833283dfd13549ba88fd946df46a9bc,-177073.02709069586,inf,inf,358.41435116476646,inf,inf
376,f294522de112b4ebe0c9b4f484c5778e,-8754200.993281009,inf,inf,168555.6995547288,inf,inf
377,1b0889ab2be05934f2a6f7cea6bedc73,-260590.12562080822,inf,inf,5017.471149540927,inf,inf
378,86838fb8945b2c1e0bb6348d9d2b7caa,-1112206.0096451116,-2127343.897824081,inf,-7495341667.83805,inf,inf
379,ac0adaed1346b00390d8f87210126097,-0.0,,,0.0,,
380,659c5fa5848d18665f5bcd662d84f1d4,-0.0,,,0.0,,
381,aea303fb804fea8d1e7c8af21f80b8d5,-428571.4285714297,inf,inf,777.8140956364457,inf,inf
382,eee2820035d56b9473bb6bd3e4025c28,-0.0,-0.0,,-0.0,,
383,c114332da1e0daca228d96b8aa71e736,-0.0,0.0,,0.0,,
384,b806be5772bb58ba83c380afba4cdf28,-124675.77353522058,-641974.5762711861,160971.10072248187,4649.830955414804,7749.718259025067,11624.57738853739
385,0ba24121b3931c9dbfbcd211e7c021b6,-0.0,,,0.0,,
386,f079797101b62a9f87861bf602694d08,-58381.828421250255,inf,inf,1749.3649411516014,inf,inf
387,6aacfe58df4bd1419fa8e9d3ad38b6b7,-0.0,,,-0.0,,
388,621c980e6b4fd1ca0ddba079ad8c8845,-0.0,,,0.0,,
389,c88b0cc20a85e966dfca54817e7e872c,-0.0,,,0.0,,
390,42af6b883911239ba4e8b4fc322098c2,-75374.6842548414,-139102.20994475126,8757391.304348316,4945.382762608213,8242.30460434744,12363.456906520936
391,b1357b8d6cb7a860a6b16ccf1362ef21,-517024.71482889866,4705103.806228413,inf,15297.380790060572,inf,inf
392,d15ef55fdbf63ef2bddfd1bd67959ab4,-0.0,,,0.0,,
393,31b7cb25896669d9e6e67e3c86b3d39d,-0.0,,,0.0,,
394,7f2a53c223a2e9113327f671e6ddb39f,-35395.85159217166,inf,inf,681.5210812537878,inf,inf
395,4c9a2d1b041ea32288af0eaa52d659d0,-872319.6183661383,inf,inf,-1219066666.8571844,inf,inf
396,d6e9c6bb1dff38687280e29f36c69493,-0.0,,,0.0,,
397,82ae38518fe3e42492d67bde212890ed,-39109306.395851396,-240369017.26427504,inf,-150831558356.90552,inf,inf
398,6dd70ca3dd2264d83e61d21ce2a0a089,-0.0,,,-0.0,,
399,fc8f5dfb1f78124502c0ba26d15e6093,-96513.65255243273,-187211.66762617163,1449569.0936107133,5988.131277790273,9980.21879631763,14970.328194476173
400,0010bcc39e42b3c2131ed2ce55246e3c,16815.81190650834,inf,inf,565.4933333333333,inf,inf
401,4c44416658a8c57c79e799a1db30fb59,-0.0,,,0.0,,
402,6cd5ab224d6e8bbac947d91041213402,-1010297.8580990661,-15480871.79488055,inf,16980.483612219356,inf,inf
403,4ee5cab24469567f91e53e80377ce7ed,-0.0,,,-0.0,,
404,5170ee46304a1d825450fd23977f5147,-0.0,,,,,
405,5df2c33b1d170ef5096eb42c19c785d4,-269308.52601156273,-456824.36573109374,-982142.2924901204,22878.287898764036,38130.479831275334,57195.71974691196
406,65dd5ca92561c619dcbda419521e9e71,-261443.47826086998,inf,inf,10147.216653504318,inf,inf
407,69a8bf04d098803155171b1afba7c0a6,-229032.46874416858,-363454.24933372764,-2874437.9391100914,681880554.3162729,-929837120.6066545,-426175347.1836812
408,36e510cc513de897bb34872a5d41ed80,-134210.44124777763,inf,inf,-691966666.7748083,inf,inf
409,8b36b449c6591b27bab5a1d8f9b9291c,-90622.05959226094,inf,inf,1950.288785839496,inf,inf
410,7852cc9e2243b0613f13dc6b47b8a796,-0.0,,,0.0,,
411,ee8df1582e431faff2a4dea4b6441ed2,-11199960.396039585,-58359208.942390494,14376564.287227273,416606.8811089782,694344.8018483323,1041517.2027724795
412,20ef579dc0ae3d4fee434f6adadac00e,-0.0,-0.0,,0.0,,
413,957ad2bcf499258f7be1f2eeb28a187c,-138197.48758399475,inf,inf,2660.890949877058,inf,inf
414,55de55ac6344f0bea14b08076fdddcac,-0.0,,,-0.0,,
415,f9b4b659ad264e54f0600865599dff78,-0.0,-0.0,-0.0,,,
416,57d8fe18fb12572e7529ad9777fd75fa,-0.0,,,-0.0,,
417,4d4679c164a423a3852e8ae57687541d,-0.0,,,0.0,,
418,d57f8d9a4b9f9179cf1880ff036aa9a1,-26738642.533936776,11249573.021484908,inf,232674.98711882578,inf,inf
419,5d2a4cc16b141e1394dd5035dfac800d,-73455.02529140099,inf,inf,1878.7391972496298,inf,inf
420,e56bb5347d9d81dacda87f7ab4def529,-0.0,,,-0.0,,
421,59470abf25e95d8334151956a6ed9bd2,-504778.74677002674,-1357771.503040835,896355.0329796376,19185.332773533664,31975.554622557735,47963.33193383573
422,0c6f6b23f1826f6ed996e3f833d85c97,-11488.756348922003,inf,inf,-414.16290817987095,inf,inf
423,e87bdb7775736a284fa29910874e4826,-66429.8401420958,-156649.2146596855,153540.88265480625,2754.800645241989,4591.334408736882,6887.001613105198
424,a29486e698c3ceda99415c1b7ca19651,-1718926.9949066194,inf,inf,-4218533333.992612,inf,inf
425,d394ccf14e902e1fbe0e02b891c05ad6,-0.0,,,-0.0,,
426,9d4f6f7802ada8adae9dea612677b664,-0.0,,,,,
427,8edbd10b24bb0cce306a2f46ab164247,-149706.72951034436,-301651.4245515354,-1437711.6512992461,inf,inf,inf
428,81feb80cee11de57d733bd468529333a,-0.0,,,-0.0,,
429,63abf87439c71fd9e16ea477c42669ba,-143678.17324185223,-367488.3465862355,1866615.5988858033,8226.529565001496,13710.882608336524,20566.32391250441
430,98875c3b8d6c537854593e8e1f3be168,-615724.6536177705,inf,inf,15748.221947723916,inf,inf
431,a2076aa294dc6f4f746b3306167369fc,-13582.439678284118,18085.676037483325,inf,227.97993911535178,inf,inf
432,abea7297c07b9e664f93628058f35ef5,-424726.1484098962,inf,inf,859.6902046920613,inf,inf
433,7b8467b9b5c738e422005c52015adaee,-143670575.30704656,60445575.19717161,inf,1250196.1988718659,inf,inf
434,58d7f66060ea8781d1f37e033960ebd9,-64900.30017152647,-165996.70962434888,843161.5598885836,1219.9314376728262,1404.3468570411674,1519.1725045611079
435,87dc3f37c5dd3e699094783aa1f7f060,-39854791.695311345,-88024263.58943202,110508539.839878,80517749853.66316,-109796931746.68718,-50323593745.449005
436,bbcab4d655929852eb0927417cac6b6a,-496470.2837026299,-1006910.9617807638,4269732.858414964,29431.865333951126,49053.10888992104,73579.66333488023
437,9ecc8117e0592d7c2fa79c023e6aef11,-5207116.315243699,-10385513.615994481,-46032658.51795247,inf,inf,inf
438,c2fa31883fbf46a4e99f6f28f6af7122,-0.0,,,0.0,,
439,cbc62eafb0faf2eaf5b9d54c81e09ffd,-0.0,-0.0,0.0,0.0,0.0,0.0
440,f0463afebee8a4d05854a5790d2f3c6b,-0.0,,,0.0,,
441,ed9a1f060cfbb9169735642ce32ea094,-0.0,,,0.0,,
442,db9bbcb3991c701895fd7a98aab01bb0,-0.0,,,,,
443,3af3ef9fda78d15c72c25d3d9c5a2678,-295904.80274442484,-756841.2393748291,3844289.6935933335,16942.515020046652,28237.525033412523,42356.28755011802
444,acc790aa776c1bc6261925663d9e1b7d,-130752.144270948,inf,inf,3344.2120207809053,inf,inf
445,04c39ce7e7d535fd930fcd0028721960,-86434.28063943147,-203821.98952879538,199777.62572699224,3584.37129409327,5973.952156822421,8960.928235233469
446,87efca429c3ae2ba204db4577a8ae26a,-0.0,-0.0,0.0,,,
447,92e7dcb6abf7608021955e332fc9b9ed,-181673262.66195053,585575550.4935465,inf,inf,inf,inf
448,87ff1797c781c6f51bc199e83cc96b54,-142058.66228070235,inf,inf,345.4866666666667,inf,inf
449,9504fc1a7e47f544a0c54940e49e82a5,-0.0,,,0.0,,
450,3a8a2f6f0329927054c3149dac3cd533,-246435.89980589683,-384787.1265694903,-2338763.1578947324,16365.46776367589,27275.77960612787,40913.66940919106
451,ec7386aca88430d0f65dff82a1c4a7e5,-0.0,,,0.0,,
452,4bcc5f0284f0df4c13458f07c1fa2344,-0.0,,,0.0,,
453,54560a764b3fa9bd5741190348e46de3,-2210981.329350264,-5450117.820324014,4624342.393002193,4111811103.6381073,-5607015147.864124,-2569881944.212038
454,255512e6e67c3c4adf901c0867bb4446,-335936.69250646053,-903614.2484795835,596535.7040435898,12768.08359665946,21280.13932776685,31920.208991649695
455,6446faae54c096dea69725a0a259c5de,-0.0,,,0.0,,
456,b894e7713f2dc76c68bf91e8d2a5642e,-0.0,,,0.0,,
457,35769856df59afe188951058873a1966,0.0,,,0.0,,
458,6eefa8daa35251b7fd5a4d2b1409d86e,-177547.93961648343,-376988.16055443324,561268.2717110933,8013.413080146767,13355.688466911959,20033.532700367574
459,22dc23342f14ea066c71cc3778c0a10c,23510.767980496614,-18834.63541666672,-inf,-inf,-inf,-inf
460,fb849a1863ecfdf21038099fb728492a,-0.0,,,0.0,,
461,84f8c6508c989b3dadd7ea65b08c7e17,-3583301.043219346,inf,inf,27049.288216592955,inf,inf
462,0cf2b0d0f107bd05dcba322bfcdb888d,-79844796.38009086,33592575.469132446,inf,694795.4424262112,inf,inf
463,ce44cb384c6c2a7ecfd86c4509b73a86,-154091954.02298892,inf,inf,215453.43072428982,inf,inf
464,478eded5b580203c66daef467f8014c5,-0.0,0.0,,0.0,,
465,d82fe79b54e48fc8458e10997ffbdbac,-29685034.984605912,64203771.186440654,inf,596610.1132418533,inf,inf
466,66e27569d14ed7b5d46114c429058518,-5607575.078440169,inf,inf,-20850833336.591934,inf,inf
467,89d91200942ec946a1cffab428a0704d,34605.39852971437,inf,inf,1102.6304540264791,inf,inf
468,2303162292fd5f7cb7038636c205ee41,171967.00362823173,190686.21745401178,230906.94610411496,15072.207942233505,15072.207942233612,15072.207942233612
469,44f163dad811f1e54b18be2cf2f3c4f4,-71527751.57031147,-192144624.65564713,187244291.94630894,3425012.644583958,5708354.4076402215,8562531.611460175
470,938ebb29822fad50bc2b32e28e39f83f,-0.0,,,0.0,,
471,358a625e109404fab9988ef41426aa74,-72278.74677002597,-194417.8974804519,128348.15027244035,2747.1279607354104,4578.546601225918,6867.819901838751
472,80e0dfb07aecc74b4838458386f9b148,-0.0,,,-0.0,,
473,ded69a4a2eb05b42cd12768683ef1426,-4119.199472179464,inf,inf,105.3556442050466,inf,inf
474,7e8509ac5b68961085c3b464e694adb7,-0.0,-0.0,0.0,0.0,0.0,0.0
475,32fb1dfb29c315c3452172bc66965df5,-229290.92113983035,-4047.588409391341,inf,inf,inf,inf
476,c4da467575f76cfb24bbd80dc5e2fa3a,-0.0,,,-0.0,,
477,9f747d4a8a435d13296eb8ba99ed481e,-0.0,,,0.0,,
478,ec235a413134552c4d14526c48b71195,-75506.0034305316,-193123.11488894993,980947.0752089184,1419.2869227799022,1633.8386467421578,1767.428564086753
